band,bandLabel,personLabel,birthDate,deathDate
http://www.wikidata.org/entity/Q7735313,The Friends of Natasha,Nir Zidkyahu,1967-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q6130439,Smash,Gualberto Garcia Perez,1945-07-03T00:00:00Z,
http://www.wikidata.org/entity/Q2663405,Divinyls,Chrissy Amphlett,1959-10-25T00:00:00Z,2013-04-21T00:00:00Z
http://www.wikidata.org/entity/Q2706252,The Soft Boys,Robyn Hitchcock,1953-03-03T00:00:00Z,
http://www.wikidata.org/entity/Q2772867,Amplifiki,Bertilo Wennergren,1956-10-04T00:00:00Z,
http://www.wikidata.org/entity/Q2839081,Almah,Casey Grillo,1976-10-16T00:00:00Z,
http://www.wikidata.org/entity/Q2410301,The Clean,Robert Scott,t2079169626,
http://www.wikidata.org/entity/Q2635555,Terminaator,Jaagup Kreem,1973-03-28T00:00:00Z,
http://www.wikidata.org/entity/Q2398512,Noiseworks,Jon Stevens,1962-10-13T00:00:00Z,
http://www.wikidata.org/entity/Q2301037,Len,Marc Costanzo,1972-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q6060206,Pappo's Blues,Pappo,1950-03-10T00:00:00Z,2005-02-24T00:00:00Z
http://www.wikidata.org/entity/Q6060206,Pappo's Blues,Pappo,1950-03-10T00:00:00Z,2005-02-25T00:00:00Z
http://www.wikidata.org/entity/Q4912802,Billy Joel Band,Chuck Burgi,1952-08-15T00:00:00Z,
http://www.wikidata.org/entity/Q5490487,Musta Paraati,Jyrki 69,1968-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q4912802,Billy Joel Band,David Rosenthal,1961-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4912802,Billy Joel Band,Mark Rivera,1952-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2600581,Flaming Youth,Phil Collins,1951-01-30T00:00:00Z,
http://www.wikidata.org/entity/Q2128599,Raised Fist,Alexander Hagman,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2270327,Bang Tango,Joe Lesté,1964-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q2270327,Bang Tango,Alex Grossi,1976-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q2128599,Raised Fist,Matte Modin,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q32461,Die Toten Hosen,Vom Ritchie,1964-08-06T00:00:00Z,
http://www.wikidata.org/entity/Q32461,Die Toten Hosen,Campino,1962-06-22T00:00:00Z,
http://www.wikidata.org/entity/Q1456149,3 (UK band),Keith Emerson,1944-11-02T00:00:00Z,2016-03-10T00:00:00Z
http://www.wikidata.org/entity/Q1456149,3 (UK band),Carl Palmer,1950-03-20T00:00:00Z,
http://www.wikidata.org/entity/Q32461,Die Toten Hosen,Michael Breitkopf,1964-02-06T00:00:00Z,
http://www.wikidata.org/entity/Q11249225,The Ton-Nan-Sha-Pei,Yōji Kubota,1966-10-28T00:00:00Z,
http://www.wikidata.org/entity/Q11306526,The Collectors,Kōtarō Furuichi,1964-05-30T00:00:00Z,
http://www.wikidata.org/entity/Q11248817,The Good-Bye,Hachirō Kaga,1958-02-28T00:00:00Z,2013-07-02T00:00:00Z
http://www.wikidata.org/entity/Q11306526,The Collectors,Hisashi Katō,1960-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q11248817,The Good-Bye,Yasuhisa Soga,1963-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q11192834,C-C-B,Kōji Ryū,1962-11-08T00:00:00Z,
http://www.wikidata.org/entity/Q12072067,Pianoboy,Olga Shurova,1988-05-04T00:00:00Z,
http://www.wikidata.org/entity/Q11353285,Ippu-Do,Shōji Fujii,1954-04-07T00:00:00Z,2009-02-06T00:00:00Z
http://www.wikidata.org/entity/Q13220230,Lingdian,Zhou Xiaoou,1969-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q15613281,Sandii & The Sunsetz,Sandii,1952-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q11855493,Conquest,Kasperi Heikkinen,1980-08-04T00:00:00Z,
http://www.wikidata.org/entity/Q11353285,Ippu-Do,Masami Tsuchiya,1952-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q11491466,Dohatsuten,Masuko Naozumi,1966-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q12592921,Deli Spice,Sweetpea,1971-11-29T00:00:00Z,
http://www.wikidata.org/entity/Q12100981,DZIDZIO,Mykhaylo Khoma,1983-11-20T00:00:00Z,
http://www.wikidata.org/entity/Q853266,Beyond,Lau Chi Yuen,1969-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q853266,Beyond,Yip Sai Wing,1963-08-19T00:00:00Z,
http://www.wikidata.org/entity/Q12404891,Gazoz,Danny Sanderson,1950-11-30T00:00:00Z,
http://www.wikidata.org/entity/Q11989862,Mongo Ninja,Kristopher Schau,1970-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q12410534,Fortisakharof,Berry Sakharof,1957-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q13434222,Trooper,Brian Smith,1949-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q12072067,Pianoboy,Dmytro Shurov,1981-10-31T00:00:00Z,
http://www.wikidata.org/entity/Q12410534,Fortisakharof,Rami Fortis,1954-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q11353285,Ippu-Do,Akira Mitake,1956-11-11T00:00:00Z,
http://www.wikidata.org/entity/Q638286,Silverstein,Billy Hamilton,1984-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q638286,Silverstein,Paul Marc Rousseau,1989-03-17T00:00:00Z,
http://www.wikidata.org/entity/Q638286,Silverstein,Paul Marc Rousseau,1989-03-18T00:00:00Z,
http://www.wikidata.org/entity/Q180598,The Smiths,Mike Joyce,1963-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q182890,Def Leppard,Phil Collen,1957-12-08T00:00:00Z,
http://www.wikidata.org/entity/Q182890,Def Leppard,Vivian Campbell,1962-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q457368,Kamelot,Tommy Karevik,1981-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q457368,Kamelot,Casey Grillo,1976-10-16T00:00:00Z,
http://www.wikidata.org/entity/Q617627,Spock's Beard,Ryo Okumoto,1959-05-24T00:00:00Z,
http://www.wikidata.org/entity/Q7277913,RTZ,Brad Delp,1951-06-12T00:00:00Z,2007-03-09T00:00:00Z
http://www.wikidata.org/entity/Q643946,Norther,Daniel Freyberg,1982-02-04T00:00:00Z,
http://www.wikidata.org/entity/Q425772,Ministry,Al Jourgensen,1958-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Tomi Ullgrén,1978-06-07T00:00:00Z,
http://www.wikidata.org/entity/Q7758842,The Pussycats,Sverre Kjelsberg,1946-10-18T00:00:00Z,2016-06-18T00:00:00Z
http://www.wikidata.org/entity/Q7758842,The Pussycats,Sverre Kjelsberg,1946-10-18T00:00:00Z,2016-06-19T00:00:00Z
http://www.wikidata.org/entity/Q7697851,Telstar Ponies,Rachel Devine,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Reima Kellokoski,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q7735313,The Friends of Natasha,Jean-Paul Zimbriz,1953-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q635772,Archive,Holly Martin,1991-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q2713234,Enuff Z'nuff,Chip Z'Nuff,1968-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q2760577,Ángeles del Infierno,Juan Gallardo,1956-05-17T00:00:00Z,
http://www.wikidata.org/entity/Q2701611,Os Paralamas do Sucesso,João Barone,1962-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q2772867,Amplifiki,Martin Wiese,1963-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q2760577,Ángeles del Infierno,Santi Rubio,1962-03-04T00:00:00Z,
http://www.wikidata.org/entity/Q7353599,Robyn Hitchcock and the Egyptians,Robyn Hitchcock,1953-03-03T00:00:00Z,
http://www.wikidata.org/entity/Q7333222,Riff (band),Pappo,1950-03-10T00:00:00Z,2005-02-24T00:00:00Z
http://www.wikidata.org/entity/Q7333222,Riff (band),Pappo,1950-03-10T00:00:00Z,2005-02-25T00:00:00Z
http://www.wikidata.org/entity/Q7333222,Riff (band),Danny Peyronel,1953-03-17T00:00:00Z,
http://www.wikidata.org/entity/Q6996577,Nero and the Gladiators,Mick Jones,1944-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q625529,Lacrimosa,Anne Nurmi,1968-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Taneli Jarva,1975-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q616642,Broken Social Scene,Emily Haines,1974-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q629689,Impaled Nazarene,Teemu Raimoranta,1977-05-19T00:00:00Z,2003-03-16T00:00:00Z
http://www.wikidata.org/entity/Q625529,Lacrimosa,Tilo Wolff,1972-07-10T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Jukka Koskinen,1981-07-16T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Petri Lindroos,1980-01-10T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Tuomas Planman,1980-03-17T00:00:00Z,
http://www.wikidata.org/entity/Q637771,Wilco,Nels Cline,1956-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q638286,Silverstein,Paul Koehler,1983-09-09T00:00:00Z,
http://www.wikidata.org/entity/Q638286,Silverstein,Shane Told,1981-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q643946,Norther,Toni Hallio,1980-04-11T00:00:00Z,
http://www.wikidata.org/entity/Q637771,Wilco,Jeff Tweedy,1967-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q189382,King Crimson,Ian Wallace,1946-09-29T00:00:00Z,2007-02-22T00:00:00Z
http://www.wikidata.org/entity/Q188407,Snow Patrol,Jonny Quinn,1972-02-26T00:00:00Z,
http://www.wikidata.org/entity/Q7498950,Shironamhin,Tanzir Tuhin,1974-09-26T00:00:00Z,
http://www.wikidata.org/entity/Q456080,Sleepy Sleepers,Markus Heikkerö,1952-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q7376265,Ruby,Randy Oda,1953-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q456080,Sleepy Sleepers,Tiina Tiikeri,1961-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q456080,Sleepy Sleepers,Costello Hautamäki,1963-09-11T00:00:00Z,
http://www.wikidata.org/entity/Q425772,Ministry,Casey Orr,1965-04-22T00:00:00Z,
